Year,Month,Day,Hour,Minute,Occupancy
2018,1,21,0,55,Occupied
2018,1,21,1,22,Occupied
2018,1,21,1,27,Occupied
2018,1,21,1,44,Empty
2018,1,27,16,54,Empty
2018,1,27,19,14,Occupied
2018,1,27,19,42,Occupied
2018,1,27,20,6,Empty
2018,1,27,20,30,Empty
2018,1,27,21,31,Empty
2018,1,13,8,55,Empty
2018,1,13,9,1,Empty
2018,1,13,10,25,Empty
2018,1,13,17,29,Empty
2018,1,13,17,43,Empty
2018,2,6,22,29,Occupied
2018,2,6,23,22,Occupied
2018,2,6,23,43,Empty
2018,2,7,0,2,Empty
2018,1,29,14,7,Occupied
2018,1,29,14,24,Occupied
2018,1,26,20,45,Occupied
2018,1,29,12,23,Occupied
2018,1,29,12,41,Empty
2018,1,29,12,53,Empty
2018,1,30,18,28,Occupied
2018,1,30,18,45,Occupied
2018,1,28,16,15,Empty
2018,1,28,17,18,Empty
2018,1,28,17,30,Empty
2018,1,28,17,42,Occupied
2018,2,9,13,48,Occupied
2018,2,9,13,54,Empty
2018,2,9,14,29,Occupied
2018,2,9,14,34,Occupied
2018,1,28,1,22,Empty
2018,1,21,13,56,Occupied
2018,1,21,15,8,Empty
2018,2,15,16,26,Occupied
2018,2,15,16,38,Occupied
2018,1,13,0,5,Occupied
2018,1,13,0,39,Empty
2018,1,23,9,48,Empty
2018,1,23,10,19,Empty
2018,1,28,22,54,Occupied
2018,1,28,23,11,Occupied
2018,1,29,0,43,Empty
2018,1,29,1,4,Empty
2018,1,29,2,7,Empty
2018,1,28,23,17,Empty
2018,1,28,23,23,Empty
2018,1,29,1,46,Empty
2018,1,29,2,35,Empty
2018,1,29,3,3,Empty
2018,2,13,8,42,Empty
2018,2,13,9,12,Empty
2018,1,21,12,41,Empty
2018,1,21,14,38,Occupied
2018,1,21,14,43,Occupied
2018,1,21,14,55,Empty
2018,1,27,6,44,Empty
2018,1,30,14,57,Occupied
2018,1,30,15,20,Occupied
2018,1,27,20,12,Empty
2018,1,27,22,24,Empty
2018,1,27,23,56,Empty
2018,2,11,9,16,Empty
2018,2,11,10,16,Empty
2018,2,11,10,29,Empty
2018,2,11,12,32,Occupied
2018,2,13,6,23,Occupied
2018,2,13,7,4,Occupied
2018,2,13,7,30,Occupied
2018,2,13,7,47,Empty
2018,1,29,9,27,Empty
2018,1,29,10,7,Occupied
2018,1,29,10,40,Empty
2018,2,12,20,32,Occupied
2018,1,30,1,4,Occupied
2018,1,29,18,6,Occupied
2018,1,29,18,24,Empty
2018,1,27,5,14,Empty
2018,1,27,6,0,Empty
2018,1,27,7,13,Empty
2018,1,27,7,50,Empty
2018,2,15,13,37,Empty
2018,2,15,17,9,Occupied
2018,1,29,13,51,Empty
2018,2,13,0,50,Occupied
2018,2,13,1,17,Occupied
2018,2,13,2,35,Occupied
2018,2,13,3,55,Occupied
2018,1,29,14,47,Empty
2018,2,12,14,37,Empty
2018,1,21,13,12,Empty
2018,1,21,15,38,Empty
2018,1,21,16,14,Empty
2018,2,11,2,58,Empty
2018,2,11,3,26,Empty
2018,2,11,3,37,Occupied
2018,2,11,6,20,Empty
2018,1,23,22,11,Occupied
2018,1,6,7,52,Empty
2018,1,6,8,35,Empty
2018,1,22,23,15,Occupied
2018,1,22,23,47,Empty
2018,1,23,0,44,Occupied
2018,1,23,1,5,Occupied
2018,1,23,2,44,Occupied
2018,1,23,2,55,Empty
2018,1,23,4,52,Empty
2018,2,14,16,2,Empty
2018,2,14,16,14,Empty
2018,1,28,5,15,Empty
2018,1,28,6,0,Empty
2018,1,28,6,50,Empty
2018,1,28,7,36,Empty
2018,1,14,12,45,Occupied
2018,2,14,21,50,Occupied
2018,2,14,23,42,Occupied
2018,1,30,18,6,Occupied
2018,2,7,12,10,Empty
2018,2,7,12,38,Occupied
2018,2,7,12,56,Empty
2018,2,7,13,26,Empty
2018,2,12,14,2,Empty
2018,2,12,14,19,Empty
2018,1,23,9,24,Empty
2018,2,12,16,33,Occupied
2018,2,12,17,32,Occupied
2018,2,12,17,50,Empty
2018,2,9,15,33,Empty
2018,2,9,17,7,Occupied
2018,2,9,17,48,Occupied
2018,2,13,5,16,Occupied
2018,2,13,5,21,Occupied
2018,2,13,6,12,Occupied
2018,2,13,6,33,Occupied
2018,1,14,4,59,Empty
2018,1,14,6,14,Empty
2018,2,14,11,13,Empty
2018,2,14,11,43,Empty
2018,2,14,13,7,Empty
2018,1,26,20,34,Occupied
2018,1,12,15,18,Empty
2018,1,5,11,7,Occupied
2018,1,28,11,51,Empty
2018,1,28,12,27,Empty
2018,1,28,12,33,Empty
2018,1,28,14,47,Occupied
2018,1,5,14,11,Empty
2018,1,5,15,12,Empty
2018,1,5,15,24,Empty
2018,1,5,16,8,Empty
2018,1,29,23,22,Empty
2018,2,8,1,56,Empty
2018,2,8,2,48,Empty
2018,2,8,3,25,Empty
2018,2,8,4,32,Empty
2018,1,13,21,12,Empty
2018,1,13,22,43,Empty
2018,1,13,23,58,Occupied
2018,2,6,19,6,Empty
2018,2,6,19,11,Occupied
2018,2,6,19,59,Occupied
2018,2,6,22,1,Empty
2018,2,9,18,20,Occupied
2018,2,9,18,52,Occupied
2018,2,9,20,19,Empty
2018,1,28,22,4,Empty
2018,1,28,22,49,Occupied
2018,1,28,23,37,Empty
2018,1,28,23,43,Empty
2018,1,6,21,0,Empty
2018,1,6,21,22,Occupied
2018,1,6,22,41,Occupied
2018,1,6,22,48,Empty
2018,2,17,6,26,Empty
2018,2,9,15,51,Empty
2018,2,9,16,3,Empty
2018,2,9,16,38,Empty
2018,2,9,16,44,Empty
2018,2,9,16,50,Empty
2018,2,9,17,13,Empty
2018,2,9,18,5,Occupied
2018,2,13,11,13,Empty
2018,2,13,13,13,Empty
2018,1,27,9,27,Empty
2018,1,27,11,29,Empty
2018,1,27,14,16,Occupied
2018,1,28,1,43,Empty
2018,1,28,3,43,Empty
2018,1,28,5,33,Empty
2018,1,14,9,51,Empty
2018,1,19,18,50,Empty
2018,1,19,19,2,Empty
2018,2,15,12,38,Empty
2018,1,28,10,26,Empty
2018,2,7,16,31,Empty
2018,2,7,17,12,Empty
2018,2,6,20,54,Empty
2018,2,6,21,7,Empty
2018,2,6,21,13,Empty
2018,2,6,21,55,Empty
2018,2,6,22,7,Empty
2018,2,6,22,46,Occupied
2018,1,24,6,58,Empty
2018,1,24,7,16,Empty
2018,1,13,12,56,Empty
2018,1,13,13,7,Occupied
2018,1,13,13,12,Occupied
2018,1,28,10,8,Empty
2018,1,20,20,15,Occupied
2018,2,10,8,1,Empty
2018,2,10,8,55,Empty
2018,2,13,2,25,Occupied
2018,2,13,5,26,Occupied
2018,2,11,0,47,Empty
2018,1,21,6,9,Empty
2018,1,21,6,24,Empty
2018,1,29,10,1,Occupied
2018,1,20,1,13,Empty
2018,2,13,3,39,Occupied
2018,2,13,4,21,Occupied
2018,2,16,0,40,Empty
2018,2,16,1,48,Empty
2018,2,6,16,56,Empty
2018,2,6,18,37,Empty
2018,1,30,0,41,Empty
2018,1,30,2,12,Empty
2018,1,30,2,27,Empty
2018,1,30,2,41,Empty
2018,2,12,19,47,Occupied
2018,2,12,19,59,Empty
2018,2,12,21,29,Occupied
2018,2,8,12,23,Empty
2018,2,8,12,59,Empty
2018,2,17,0,52,Empty
2018,2,17,1,31,Empty
2018,2,17,2,50,Occupied
2018,1,13,14,34,Empty
2018,1,20,2,57,Empty
2018,1,26,13,24,Occupied
2018,1,26,14,39,Occupied
2018,1,26,14,44,Occupied
2018,1,12,15,1,Empty
2018,1,30,5,15,Empty
2018,1,30,5,44,Empty
2018,1,30,6,26,Empty
2018,1,6,13,46,Empty
2018,1,6,14,28,Empty
2018,1,6,14,59,Empty
2018,1,19,14,41,Empty
2018,1,19,15,6,Empty
2018,1,19,15,24,Empty
2018,1,19,15,53,Occupied
2018,1,19,15,59,Empty
2018,1,19,16,16,Occupied
2018,2,12,22,5,Empty
2018,1,6,8,47,Empty
2018,1,6,11,51,Empty
2018,2,14,2,55,Empty
2018,2,14,4,26,Empty
2018,2,14,5,26,Empty
2018,1,14,4,39,Empty
2018,1,14,6,21,Empty
2018,1,14,6,42,Empty
2018,1,21,3,5,Empty
2018,1,21,3,52,Empty
2018,1,27,23,49,Empty
2018,1,28,0,3,Empty
2018,1,28,0,53,Empty
2018,2,16,3,39,Empty
2018,2,16,5,36,Empty
2018,2,8,7,35,Empty
2018,2,11,1,5,Occupied
2018,2,11,1,28,Occupied
2018,1,27,4,46,Empty
2018,2,8,7,23,Empty
2018,1,27,15,17,Empty
2018,1,27,19,30,Empty
2018,2,8,2,18,Empty
2018,2,8,3,3,Empty
2018,2,8,4,39,Empty
2018,2,8,5,38,Empty
2018,2,8,6,37,Empty
2018,2,17,5,59,Empty
2018,2,17,7,20,Occupied
2018,2,16,16,29,Empty
2018,2,16,16,53,Empty
2018,2,16,18,57,Empty
2018,2,16,19,53,Occupied
2018,1,23,12,8,Empty
2018,1,23,12,20,Empty
2018,1,23,12,32,Empty
2018,1,15,3,17,Empty
2018,2,13,3,12,Occupied
2018,2,13,3,17,Occupied
2018,2,13,4,31,Occupied
2018,1,30,10,29,Empty
2018,2,14,0,10,Occupied
2018,2,14,0,43,Occupied
2018,2,14,2,17,Empty
2018,2,15,15,18,Empty
2018,2,15,15,28,Occupied
2018,2,15,15,38,Occupied
2018,2,17,11,53,Empty
2018,1,13,4,32,Empty
2018,1,13,6,11,Empty
2018,1,19,13,34,Empty
2018,1,19,13,40,Empty
2018,1,19,13,53,Empty
2018,1,19,14,35,Empty
2018,1,19,15,30,Empty
2018,1,27,8,2,Empty
2018,1,27,10,40,Empty
2018,1,27,11,10,Empty
2018,2,14,12,49,Empty
2018,2,9,17,26,Empty
2018,2,9,18,31,Occupied
2018,2,9,19,9,Empty
2018,2,9,19,49,Empty
2018,2,9,20,48,Occupied
2018,2,9,20,59,Occupied
2018,2,9,21,52,Occupied
2018,1,15,23,14,Empty
2018,1,16,0,42,Empty
2018,1,16,1,18,Empty
2018,1,16,1,39,Empty
2018,1,14,20,39,Occupied
2018,1,14,22,9,Empty
2018,1,14,23,8,Empty
2018,2,14,14,19,Empty
2018,2,14,15,8,Empty
2018,2,14,15,26,Empty
2018,2,13,3,28,Occupied
2018,2,13,4,59,Occupied
2018,2,13,5,52,Occupied
2018,2,7,10,0,Empty
2018,2,7,10,18,Empty
2018,1,23,23,0,Occupied
2018,1,23,23,17,Occupied
2018,1,23,23,33,Occupied
2018,1,24,1,40,Empty
2018,2,14,7,31,Empty
2018,1,12,15,12,Empty
2018,2,13,20,57,Occupied
2018,2,13,21,14,Empty
2018,2,13,23,9,Occupied
2018,2,14,0,33,Empty
2018,2,14,0,56,Empty
2018,2,17,8,21,Empty
2018,2,17,8,39,Empty
2018,2,17,9,40,Empty
2018,1,23,19,24,Empty
2018,1,23,20,0,Occupied
2018,1,23,20,28,Occupied
2018,1,23,20,50,Occupied
2018,1,23,21,50,Occupied
2018,2,11,5,11,Empty
2018,2,13,19,7,Occupied
2018,2,13,19,53,Occupied
2018,2,13,21,26,Empty
2018,2,13,22,20,Occupied
2018,1,27,6,15,Empty
2018,1,27,6,59,Empty
2018,1,27,7,32,Empty
2018,1,27,8,14,Empty
2018,1,27,8,45,Empty
2018,1,29,9,21,Empty
2018,2,15,3,41,Empty
2018,1,15,15,13,Empty
2018,1,15,15,37,Empty
2018,1,15,15,55,Empty
2018,1,15,16,50,Empty
2018,1,15,18,5,Empty
2018,1,30,4,47,Empty
2018,1,13,15,10,Empty
2018,1,13,15,16,Empty
2018,1,13,15,22,Empty
2018,1,29,17,46,Occupied
2018,1,29,17,51,Occupied
2018,2,16,15,29,Empty
2018,2,16,15,35,Empty
2018,2,16,16,35,Empty
2018,1,14,7,11,Empty
2018,1,27,11,16,Empty
2018,1,27,12,28,Empty
2018,1,27,14,5,Empty
2018,1,27,14,35,Empty
2018,1,26,21,29,Empty
2018,2,11,3,17,Empty
2018,2,11,3,42,Occupied
2018,2,11,3,48,Empty
2018,2,11,4,5,Empty
2018,2,11,6,12,Empty
2018,2,11,6,36,Empty
2018,2,11,6,50,Empty
2018,1,22,9,4,Empty
2018,1,22,10,22,Occupied
2018,1,22,10,27,Occupied
2018,1,15,11,38,Empty
2018,2,8,2,11,Empty
2018,2,8,3,10,Empty
2018,2,8,6,8,Empty
2018,2,8,6,22,Empty
2018,2,8,6,44,Empty
2018,1,21,13,45,Occupied
2018,1,21,14,12,Occupied
2018,1,21,15,50,Empty
2018,1,21,16,33,Empty
2018,1,21,16,57,Empty
2018,2,15,20,38,Empty
2018,2,15,22,45,Occupied
2018,2,15,22,50,Occupied
2018,2,15,22,55,Occupied
2018,2,17,7,15,Empty
2018,2,17,7,33,Empty
2018,2,17,9,10,Empty
2018,2,11,10,41,Empty
2018,2,14,5,18,Empty
2018,2,14,5,33,Empty
2018,2,14,5,48,Empty
2018,2,14,6,11,Empty
2018,1,13,23,20,Empty
2018,2,16,10,3,Occupied
2018,2,16,11,26,Occupied
2018,2,16,12,5,Occupied
2018,2,14,20,59,Empty
2018,2,14,21,5,Empty
2018,2,14,22,33,Occupied
2018,2,14,22,57,Occupied
2018,2,16,13,39,Empty
2018,2,9,10,1,Occupied
2018,2,9,11,59,Occupied
2018,2,9,11,23,Empty
2018,2,9,11,29,Empty
2018,1,20,21,31,Occupied
2018,2,10,17,31,Occupied
2018,2,10,18,20,Empty
2018,2,10,22,47,Occupied
2018,1,29,10,12,Occupied
2018,1,29,10,24,Empty
2018,1,29,10,59,Empty
2018,1,19,14,47,Empty
2018,1,19,17,5,Empty
2018,1,19,17,29,Empty
2018,1,26,13,13,Occupied
2018,1,26,13,35,Occupied
2018,1,26,14,23,Empty
2018,1,26,14,34,Occupied
2018,2,16,11,31,Occupied
2018,1,26,23,4,Occupied
2018,1,27,0,29,Empty
2018,1,27,0,35,Empty
2018,1,27,0,41,Occupied
2018,1,27,1,8,Occupied
2018,1,27,1,13,Occupied
2018,1,27,1,30,Occupied
2018,1,23,18,43,Empty
2018,1,12,14,2,Empty
2018,1,14,8,32,Empty
2018,2,15,23,58,Empty
2018,1,22,14,30,Occupied
2018,1,22,14,46,Occupied
2018,1,22,15,44,Empty
2018,1,22,15,57,Empty
2018,1,29,8,20,Empty
2018,1,19,15,12,Empty
2018,1,19,15,42,Empty
2018,2,11,16,41,Occupied
2018,2,11,16,58,Occupied
2018,1,22,19,52,Occupied
2018,1,19,21,39,Empty
2018,1,15,23,57,Empty
2018,1,22,13,17,Occupied
2018,1,22,14,36,Occupied
2018,1,22,15,20,Empty
2018,1,22,15,38,Empty
2018,2,13,22,30,Occupied
2018,2,14,0,5,Empty
2018,2,14,0,15,Occupied
2018,2,8,23,26,Occupied
2018,2,8,23,31,Occupied
2018,2,9,1,25,Empty
2018,2,16,2,12,Empty
2018,2,16,2,19,Empty
2018,2,16,2,49,Empty
2018,2,16,3,2,Empty
2018,2,16,3,14,Empty
2018,2,16,4,17,Empty
2018,2,16,4,32,Empty
2018,2,16,5,12,Empty
2018,1,30,15,2,Occupied
2018,1,30,15,42,Occupied
2018,1,30,17,19,Empty
2018,1,30,17,45,Empty
2018,1,13,19,9,Empty
2018,1,13,19,17,Empty
2018,1,13,20,38,Occupied
2018,1,28,18,17,Occupied
2018,1,28,19,28,Occupied
2018,1,28,19,53,Empty
2018,2,12,18,14,Empty
2018,2,12,19,2,Empty
2018,1,13,11,49,Empty
2018,1,13,12,1,Empty
2018,1,13,12,31,Empty
2018,1,13,13,42,Occupied
2018,1,13,14,40,Occupied
2018,2,8,22,42,Occupied
2018,2,8,22,59,Occupied
2018,2,8,23,37,Occupied
2018,2,8,23,47,Occupied
2018,1,13,12,37,Empty
2018,1,13,13,31,Empty
2018,1,29,11,29,Empty
2018,1,6,19,37,Occupied
2018,1,6,20,54,Empty
2018,1,6,23,12,Empty
2018,1,7,1,32,Empty
2018,1,22,12,23,Occupied
2018,2,7,10,54,Occupied
2018,2,7,13,8,Empty
2018,2,10,19,5,Occupied
2018,2,10,19,10,Occupied
2018,2,10,20,37,Empty
2018,1,15,5,3,Empty
2018,1,15,6,33,Empty
2018,1,28,0,39,Empty
2018,1,28,2,19,Empty
2018,1,28,3,50,Empty
2018,1,29,11,11,Empty
2018,2,17,4,57,Empty
2018,2,17,5,18,Empty
2018,2,17,5,31,Empty
2018,2,17,6,12,Empty
2018,1,13,18,55,Empty
2018,1,13,20,43,Occupied
2018,1,12,19,14,Occupied
2018,1,12,19,54,Occupied
2018,1,12,20,6,Empty
2018,1,29,19,15,Occupied
2018,1,29,19,47,Occupied
2018,2,10,4,54,Empty
2018,2,11,0,17,Occupied
2018,2,11,2,10,Empty
2018,1,13,5,32,Empty
2018,1,13,6,51,Empty
2018,2,16,14,34,Empty
2018,1,24,6,19,Empty
2018,1,24,6,39,Empty
2018,2,14,12,25,Empty
2018,2,14,12,43,Empty
2018,2,14,13,55,Empty
2018,2,14,14,7,Empty
2018,1,14,15,27,Empty
2018,1,14,15,51,Occupied
2018,1,14,16,8,Occupied
2018,1,14,16,14,Empty
2018,1,14,16,31,Occupied
2018,2,12,21,58,Empty
2018,2,12,22,26,Empty
2018,1,24,5,51,Empty
2018,2,13,19,47,Empty
2018,2,13,20,25,Occupied
2018,2,13,20,30,Occupied
2018,2,13,21,8,Empty
2018,2,13,21,42,Occupied
2018,2,13,21,53,Occupied
2018,2,13,22,3,Occupied
2018,2,13,22,8,Occupied
2018,1,27,13,59,Empty
2018,1,27,14,29,Empty
2018,1,27,15,35,Empty
2018,1,27,15,47,Empty
2018,1,27,16,18,Empty
2018,1,27,17,13,Empty
2018,1,27,18,46,Occupied
2018,2,17,8,51,Empty
2018,2,17,10,34,Empty
2018,2,17,11,59,Empty
2018,2,13,3,23,Empty
2018,2,13,3,44,Occupied
2018,2,13,4,36,Occupied
2018,1,7,17,19,Empty
2018,1,7,18,37,Empty
2018,1,7,19,38,Empty
2018,1,7,19,56,Empty
2018,1,7,20,44,Occupied
2018,1,7,22,52,Empty
2018,1,28,17,12,Empty
2018,1,28,17,48,Empty
2018,1,28,17,36,Occupied
2018,1,28,18,28,Occupied
2018,2,6,22,18,Occupied
2018,1,20,14,38,Occupied
2018,1,20,15,36,Occupied
2018,1,20,16,11,Empty
2018,1,20,17,42,Empty
2018,1,20,18,15,Occupied
2018,1,29,11,23,Empty
2018,2,14,7,37,Empty
2018,2,8,23,4,Occupied
2018,2,8,23,53,Empty
2018,2,9,0,5,Empty
2018,2,9,0,17,Empty
2018,2,9,1,56,Empty
2018,2,9,2,20,Empty
2018,1,13,15,34,Empty
2018,1,13,17,36,Empty
2018,1,30,8,52,Empty
2018,1,30,8,58,Empty
2018,2,15,16,21,Occupied
2018,2,15,16,43,Occupied
2018,2,15,17,31,Empty
2018,2,15,17,43,Empty
2018,2,15,17,56,Empty
2018,2,15,18,14,Empty
2018,2,15,18,30,Occupied
2018,2,15,20,4,Empty
2018,2,15,7,6,Empty
2018,1,26,13,30,Empty
2018,1,26,14,17,Empty
2018,1,15,2,49,Empty
2018,1,15,4,7,Empty
2018,1,15,4,21,Empty
2018,2,16,7,2,Empty
2018,1,20,19,47,Occupied
2018,1,20,20,36,Occupied
2018,2,7,21,24,Empty
2018,2,7,21,50,Empty
2018,2,7,23,27,Empty
2018,2,7,23,57,Empty
2018,2,8,0,27,Empty
2018,2,16,7,9,Empty
2018,2,16,8,21,Empty
2018,2,16,9,10,Empty
2018,2,16,10,9,Occupied
2018,2,16,10,26,Occupied
2018,2,16,11,8,Empty
2018,1,14,7,50,Empty
2018,1,21,20,43,Empty
2018,1,21,22,5,Empty
2018,1,22,0,19,Empty
2018,1,22,1,2,Empty
2018,1,22,1,24,Empty
2018,2,8,13,12,Empty
2018,2,16,13,33,Empty
2018,2,16,13,51,Empty
2018,1,12,10,36,Empty
2018,1,14,3,11,Empty
2018,1,14,4,49,Empty
2018,1,26,22,21,Occupied
2018,1,26,22,43,Occupied
2018,2,7,6,59,Empty
2018,2,7,7,30,Empty
2018,2,13,15,8,Occupied
2018,2,13,15,47,Occupied
2018,1,12,15,30,Empty
2018,2,14,20,1,Occupied
2018,2,14,20,30,Empty
2018,2,14,21,21,Occupied
2018,2,14,22,2,Empty
2018,1,26,22,9,Occupied
2018,1,26,22,38,Occupied
2018,1,26,22,59,Occupied
2018,2,9,15,3,Occupied
2018,1,12,20,55,Occupied
2018,1,12,21,11,Occupied
2018,1,12,21,16,Occupied
2018,1,12,22,16,Occupied
2018,1,12,22,53,Occupied
2018,1,12,22,58,Occupied
2018,2,17,6,59,Empty
2018,2,17,9,58,Empty
2018,1,28,8,55,Empty
2018,1,28,10,44,Empty
2018,1,28,11,27,Empty
2018,1,28,12,51,Empty
2018,1,22,6,46,Empty
2018,1,22,6,53,Empty
2018,1,22,7,8,Empty
2018,1,22,7,16,Empty
2018,1,22,8,16,Occupied
2018,1,21,23,19,Empty
2018,1,22,0,2,Empty
2018,1,22,0,32,Empty
2018,1,22,0,56,Empty
2018,1,22,1,33,Empty
2018,1,30,19,7,Occupied
2018,1,28,16,49,Empty
2018,1,28,17,24,Empty
2018,1,28,18,0,Empty
2018,1,28,18,40,Empty
2018,1,28,18,58,Empty
2018,2,17,1,46,Empty
2018,2,17,2,2,Empty
2018,2,17,3,58,Empty
2018,2,17,4,50,Empty
2018,2,8,16,55,Empty
2018,2,8,18,1,Empty
2018,1,30,11,11,Empty
2018,2,9,22,18,Occupied
2018,2,9,23,31,Occupied
2018,1,20,20,56,Occupied
2018,1,20,21,25,Occupied
2018,1,20,22,38,Empty
2018,1,20,23,23,Empty
2018,1,21,0,6,Empty
2018,2,14,6,47,Empty
2018,2,14,7,19,Empty
2018,2,14,8,19,Empty
2018,2,14,8,24,Occupied
2018,2,14,8,36,Empty
2018,1,15,17,16,Empty
2018,1,15,19,22,Empty
2018,1,15,19,39,Occupied
2018,1,15,20,8,Empty
2018,1,15,20,45,Empty
2018,2,8,0,9,Empty
2018,2,8,0,50,Occupied
2018,2,8,2,3,Empty
2018,2,8,4,9,Empty
2018,1,30,12,12,Empty
2018,1,27,19,48,Occupied
2018,1,27,21,0,Empty
2018,1,27,21,59,Empty
2018,1,27,23,2,Empty
2018,1,13,2,27,Empty
2018,1,13,4,6,Empty
2018,2,13,6,38,Occupied
2018,2,13,7,25,Occupied
2018,2,11,10,59,Empty
2018,2,8,17,55,Empty
2018,2,7,16,48,Empty
2018,2,7,16,54,Empty
2018,1,13,7,23,Empty
2018,1,13,9,19,Empty
2018,1,13,10,12,Empty
2018,1,28,3,0,Occupied
2018,1,28,4,21,Empty
2018,1,7,6,43,Empty
2018,1,7,6,55,Empty
2018,1,7,7,1,Empty
2018,1,7,7,19,Empty
2018,1,7,8,32,Empty
2018,1,7,8,50,Empty
2018,1,7,8,56,Empty
2018,1,7,9,26,Empty
2018,1,7,10,9,Empty
2018,1,7,11,34,Empty
2018,1,12,19,49,Empty
2018,2,16,22,54,Empty
2018,2,16,23,0,Empty
2018,2,16,23,42,Occupied
2018,2,17,3,5,Occupied
2018,2,17,3,11,Occupied
2018,2,17,3,21,Occupied
2018,1,26,21,52,Empty
2018,2,8,4,17,Empty
2018,2,8,5,31,Empty
2018,1,14,17,59,Empty
2018,1,15,21,31,Empty
2018,1,15,22,50,Empty
2018,1,15,23,32,Empty
2018,1,15,23,44,Empty
2018,1,16,0,12,Empty
2018,1,16,2,1,Empty
2018,1,29,16,42,Empty
2018,1,29,18,30,Empty
2018,1,29,19,53,Occupied
2018,1,29,20,22,Empty
2018,1,15,18,13,Empty
2018,1,28,13,16,Empty
2018,1,28,13,22,Empty
2018,1,28,14,4,Empty
2018,2,9,23,52,Occupied
2018,2,10,1,40,Empty
2018,2,10,2,2,Empty
2018,2,10,2,40,Empty
2018,2,10,2,59,Empty
2018,2,15,17,49,Empty
2018,2,15,18,3,Empty
2018,2,15,19,0,Empty
2018,2,15,19,35,Empty
2018,2,15,20,54,Occupied
2018,2,15,21,5,Occupied
2018,2,15,21,16,Occupied
2018,2,15,21,41,Empty
2018,2,15,22,4,Occupied
2018,1,19,11,42,Occupied
2018,1,19,12,23,Empty
2018,1,19,12,28,Occupied
2018,1,23,16,31,Occupied
2018,1,23,17,21,Occupied
2018,1,23,17,26,Occupied
2018,1,12,22,48,Occupied
2018,1,13,0,33,Empty
2018,1,5,11,18,Occupied
2018,1,28,15,22,Empty
2018,1,28,16,38,Occupied
2018,1,28,17,1,Empty
2018,1,19,20,44,Empty
2018,1,19,21,21,Empty
2018,1,19,23,59,Empty
2018,2,15,11,51,Empty
2018,1,5,18,10,Empty
2018,2,8,9,0,Empty
2018,2,8,9,18,Empty
2018,2,8,10,23,Empty
2018,2,8,10,52,Occupied
2018,1,7,7,49,Empty
2018,1,7,10,58,Empty
2018,1,7,11,16,Empty
2018,1,7,11,28,Empty
2018,1,7,12,16,Empty
2018,1,7,12,59,Empty
2018,1,7,14,24,Empty
2018,2,7,0,32,Empty
2018,1,21,18,28,Occupied
2018,1,21,18,44,Occupied
2018,1,21,19,51,Empty
2018,1,21,21,59,Occupied
2018,1,16,0,20,Empty
2018,1,16,0,27,Empty
2018,2,15,21,0,Empty
2018,2,15,21,28,Empty
2018,2,15,22,27,Occupied
2018,1,14,20,28,Occupied
2018,1,14,21,7,Empty
2018,1,14,21,13,Empty
2018,1,14,21,25,Empty
2018,1,14,21,55,Empty
2018,1,14,22,23,Empty
2018,1,14,22,44,Empty
2018,1,29,7,26,Empty
2018,1,29,7,44,Empty
2018,1,29,7,56,Empty
2018,1,16,0,34,Empty
2018,1,16,0,49,Empty
2018,1,16,2,8,Empty
2018,1,20,5,11,Empty
2018,1,20,8,0,Empty
2018,2,13,8,12,Empty
2018,2,13,9,0,Empty
2018,1,21,0,29,Occupied
2018,1,21,4,9,Empty
2018,1,13,8,19,Empty
2018,1,13,9,32,Empty
2018,1,13,11,6,Occupied
2018,1,13,11,12,Occupied
2018,1,13,11,17,Occupied
2018,1,13,11,22,Occupied
2018,1,12,17,8,Empty
2018,1,12,17,33,Empty
2018,1,13,12,13,Empty
2018,1,13,12,19,Empty
2018,1,13,13,2,Empty
2018,1,13,13,48,Empty
2018,1,13,13,54,Empty
2018,1,13,14,6,Empty
2018,1,13,14,12,Occupied
2018,2,12,13,56,Empty
2018,1,15,5,31,Empty
2018,1,15,5,45,Empty
2018,1,29,11,35,Empty
2018,1,29,12,17,Empty
2018,1,14,12,10,Empty
2018,2,7,19,45,Empty
2018,1,22,13,45,Occupied
2018,1,22,15,26,Empty
2018,1,14,17,17,Empty
2018,1,14,18,15,Occupied
2018,1,14,19,10,Empty
2018,1,14,19,34,Empty
2018,1,14,19,52,Empty
2018,2,13,23,4,Empty
2018,2,13,23,41,Empty
2018,2,13,23,47,Empty
2018,1,20,12,9,Occupied
2018,1,20,13,34,Empty
2018,1,29,23,59,Empty
2018,2,11,9,4,Empty
2018,2,11,10,4,Empty
2018,2,11,11,11,Empty
2018,2,11,11,23,Empty
2018,2,11,12,45,Empty
2018,2,11,14,15,Occupied
2018,2,11,14,21,Occupied
2018,2,13,2,46,Occupied
2018,2,13,3,1,Occupied
2018,2,13,3,34,Empty
2018,2,13,3,49,Occupied
2018,2,13,6,2,Occupied
2018,1,13,20,6,Empty
2018,1,13,20,49,Occupied
2018,1,13,21,6,Empty
2018,1,13,21,30,Empty
2018,1,13,22,13,Empty
2018,1,23,15,34,Occupied
2018,1,23,16,25,Occupied
2018,1,23,18,16,Occupied
2018,1,23,18,49,Empty
2018,2,8,11,4,Empty
2018,2,9,0,48,Empty
2018,2,9,1,49,Empty
2018,2,9,2,8,Empty
2018,2,9,3,31,Empty
2018,2,9,3,41,Empty
2018,2,8,7,10,Empty
2018,2,8,8,23,Empty
2018,2,8,8,54,Empty
